DateTime,Market1: Close,Market1: High,Market1: Low,Market1: Open,Market2: Close,Market2: High,Market2: Low,Market2: Open,Market2: Open_Interest,Market2: Volume,Market3: Close,Market3: High,Market3: Low,Market3: Open,Market3: Open_Interest,Market3: Volume,Market1: Direction,Market2: Direction,Market3: Direction
2019-07-11,268.25,269.2,268.15,268.5,5955.0,5965.5,5924.0,5952.5,296046.0,29859.0,46540.0,46690.0,46420.0,46510.0,593544.0,171810.0,0,1,1
2019-07-12,269.15,270.35,267.45,270.35,5935.0,5998.0,5912.0,5941.0,305588.0,37037.0,46660.0,46790.0,46500.0,46620.0,582710.0,115792.0,0,0,1
2019-07-15,270.75,272.0,270.25,271.65,5983.0,6020.0,5937.0,5957.0,290324.0,39102.0,46780.0,47020.0,46530.0,46540.0,592978.0,153976.0,0,1,1
2019-07-16,269.35,272.75,269.35,270.7,6012.0,6037.5,5958.0,5997.0,281059.0,42350.0,46990.0,47150.0,46850.0,47070.0,575760.0,19532.0,0,1,0
2019-07-17,271.0,270.75,268.25,269.35,5980.0,5992.5,5927.5,5956.0,280940.0,31309.0,47030.0,47320.0,46820.0,47020.0,572644.0,33810.0,1,1,1
2019-07-18,270.4,271.0,270.0,270.0,5983.0,6000.0,5943.5,5972.0,283699.0,30635.0,46830.0,47010.0,46660.0,46780.0,567598.0,30176.0,1,1,1
2019-07-19,274.45,279.3,273.0,273.0,6065.0,6170.5,5987.5,5987.5,284394.0,80447.0,47570.0,48060.0,46860.0,46950.0,621238.0,90710.0,1,1,1
2019-07-22,271.45,274.15,272.1,273.5,6017.5,6095.5,6012.5,6068.5,285337.0,33272.0,47820.0,48370.0,47420.0,48280.0,573224.0,83962.0,0,0,0
2019-07-23,269.4,271.75,268.4,270.6,5968.0,6036.0,5950.0,6009.0,287677.0,36173.0,47400.0,47560.0,47260.0,47440.0,576042.0,48252.0,0,0,0
2019-07-24,270.4,270.7,269.45,269.85,5999.0,6017.0,5971.5,5980.0,289640.0,27840.0,47040.0,47260.0,46830.0,47260.0,578614.0,68560.0,1,1,0
2019-07-25,269.55,272.45,269.6,269.7,6007.0,6053.0,5979.5,6005.0,286634.0,34287.0,47100.0,47200.0,47020.0,47140.0,573996.0,40814.0,0,1,0
2019-07-26,267.65,268.75,267.85,268.45,5963.0,6003.5,5955.0,5991.0,286217.0,34803.0,47110.0,47280.0,46970.0,47250.0,569776.0,35788.0,0,0,0
2019-07-29,270.95,269.2,269.1,269.2,6018.0,6023.0,5950.0,5965.0,286889.0,26447.0,46960.0,47040.0,46850.0,47000.0,576342.0,61528.0,1,1,0
2019-07-30,267.85,272.65,267.5,271.85,5948.0,6032.0,5938.0,6020.0,290563.0,35709.0,47290.0,47440.0,47070.0,47070.0,566814.0,72982.0,0,0,1
2019-07-31,266.6,269.1,265.75,267.75,5927.0,5969.0,5914.0,5945.0,284180.0,40856.0,46910.0,47050.0,46760.0,47040.0,592164.0,98306.0,0,0,0
2019-08-01,266.55,266.8,261.9,265.95,5899.0,5924.0,5850.0,5918.5,293836.0,44499.0,46710.0,46900.0,46580.0,46790.0,600204.0,82534.0,1,0,0
2019-08-02,257.15,262.75,256.0,261.95,5729.5,5847.5,5718.5,5818.5,296253.0,93682.0,46500.0,46800.0,46260.0,46680.0,607176.0,109690.0,0,0,0
2019-08-05,254.4,257.8,253.15,256.05,5685.0,5740.5,5640.0,5720.0,298057.0,70837.0,46000.0,46270.0,45800.0,46080.0,640860.0,200634.0,0,0,0
2019-08-06,255.75,256.9,253.5,254.4,5683.0,5719.0,5650.0,5662.0,298859.0,49174.0,46130.0,46380.0,45940.0,46040.0,646114.0,130116.0,1,1,1
2019-08-07,257.1,259.2,254.25,256.7,5705.0,5746.0,5665.0,5699.0,298710.0,46534.0,46090.0,46320.0,45940.0,46080.0,657744.0,120076.0,1,1,1
2019-08-08,260.75,261.5,257.15,258.45,5798.0,5811.5,5724.0,5747.0,301569.0,43164.0,46370.0,46720.0,45970.0,46030.0,640310.0,218684.0,1,1,1
2019-08-09,258.9,261.75,258.2,259.7,5755.0,5814.0,5745.0,5779.0,303896.0,36920.0,46640.0,46830.0,46460.0,46670.0,624712.0,144142.0,0,0,0
2019-08-12,258.5,261.2,256.8,259.75,5742.0,5800.0,5715.5,5761.0,303099.0,38499.0,46700.0,46940.0,46540.0,46830.0,618808.0,151240.0,0,0,0
2019-08-13,263.0,264.15,256.7,258.2,5828.5,5852.0,5709.0,5745.5,307566.0,51745.0,46610.0,46730.0,46530.0,46700.0,616520.0,95910.0,1,1,0
2019-08-14,259.2,263.5,257.85,263.05,5765.0,5844.5,5726.5,5842.0,304706.0,41940.0,46750.0,46960.0,46480.0,46530.0,621692.0,203334.0,0,0,1
2019-08-15,259.5,260.6,257.45,259.2,5751.0,5782.0,5718.0,5769.5,303746.0,36482.0,46420.0,46520.0,46320.0,46400.0,628864.0,126988.0,1,0,1
2019-08-16,259.5,260.65,258.5,259.35,5744.0,5773.5,5733.5,5753.0,301914.0,26269.0,46470.0,46590.0,46360.0,46530.0,617534.0,24640.0,1,0,0
2019-08-19,260.15,262.6,258.9,259.8,5774.0,5819.0,5751.5,5756.0,295522.0,32803.0,46530.0,46690.0,46380.0,46470.0,622710.0,24320.0,1,1,1
2019-08-20,257.8,260.35,257.0,259.9,5711.0,5775.0,5708.0,5764.0,286086.0,40171.0,46680.0,46850.0,46590.0,46800.0,615760.0,29082.0,0,0,0
2019-08-21,258.55,259.1,257.35,257.6,5732.0,5747.0,5712.5,5720.0,285141.0,28135.0,46420.0,46620.0,46310.0,46570.0,622696.0,38408.0,1,1,0
2019-08-22,255.75,258.35,254.75,258.0,5683.0,5736.0,5671.0,5731.0,288409.0,45029.0,46400.0,46540.0,46270.0,46420.0,631310.0,33638.0,0,0,0
2019-08-23,253.0,257.55,252.35,255.85,5633.0,5725.5,5624.5,5692.0,288811.0,41850.0,46340.0,46510.0,46210.0,46470.0,631464.0,42858.0,0,0,0
2019-08-26,254.35,254.9,249.1,251.6,5630.687762530027,5644.062658014179,5517.369582824335,5571.957755670843,288817.0785550476,41029.02228301517,46120.0,46370.0,45880.0,46230.0,649984.0,61504.0,1,1,0
2019-08-27,254.75,257.1,252.9,253.65,5683.0,5716.0,5630.0,5647.0,286531.0,42031.0,46390.0,46560.0,46220.0,46280.0,635542.0,61630.0,1,1,1
2019-08-28,255.4,256.6,253.7,254.95,5690.0,5708.5,5655.0,5681.0,285439.0,34333.0,46600.0,46720.0,46500.0,46650.0,622708.0,47540.0,1,1,0
2019-08-29,255.95,258.15,254.1,255.9,5726.5,5754.5,5667.5,5696.0,278988.0,55594.0,46600.0,46720.0,46510.0,46580.0,615936.0,50744.0,1,1,1
2019-08-30,253.3,256.3,252.95,256.0,5652.0,5726.0,5651.5,5720.5,276088.0,14670.0,46770.0,46900.0,46670.0,46720.0,606824.0,60160.0,0,0,1
2019-09-02,253.8815665200901,257.21387946758193,253.34175552712662,255.45468054955953,5620.0,5695.0,5611.0,5657.0,282389.0,32248.0,46720.0,46960.0,46550.0,46750.0,619698.0,80014.0,0,0,0
2019-09-03,251.25,253.65,246.75,253.45,5610.0,5642.0,5518.0,5621.5,279965.0,62288.0,46450.0,46530.0,46350.0,46510.0,631560.0,66014.0,0,0,0
2019-09-04,257.9,257.9,252.25,252.3,5748.0,5759.0,5611.0,5611.0,280127.0,81034.0,46230.0,46650.0,45760.0,45970.0,648040.0,133748.0,1,1,1
2019-09-05,262.45,263.0,258.35,259.9,5845.0,5865.0,5736.0,5740.0,279829.0,107306.0,46990.0,47320.0,46700.0,46800.0,628108.0,180406.0,1,1,1
2019-09-06,261.55,262.45,260.2,261.4,5833.0,5864.5,5803.0,5840.0,277988.0,35750.0,47540.0,47780.0,47330.0,47520.0,606250.0,172470.0,1,0,1
2019-09-09,261.05,261.35,260.2,261.35,5815.0,5829.5,5790.0,5825.5,276268.0,26644.0,47400.0,47560.0,47290.0,47420.0,605610.0,127682.0,0,0,0
2019-09-10,261.05,261.4,259.15,260.7,5825.0,5847.0,5761.5,5818.0,273530.0,42218.0,47390.0,47500.0,47240.0,47290.0,603380.0,103648.0,1,1,1
2019-09-11,259.75,261.5,258.8,260.65,5772.5,5834.5,5763.5,5807.0,271378.0,32720.0,47230.0,47410.0,47060.0,47100.0,602522.0,128232.0,0,0,1
2019-09-12,262.35,265.0,257.8,260.1,5833.0,5898.0,5741.0,5814.0,275888.0,57266.0,47250.0,47500.0,47010.0,47240.0,595028.0,134652.0,1,1,1
2019-09-13,268.1,268.35,262.65,262.65,5974.5,5980.0,5847.5,5848.0,275800.0,46452.0,46485.656576023495,46437.18270021634,45588.98022152244,45488.41547851056,594754.1536100742,128342.62481991736,1,1,1
2019-09-16,262.1,265.6,262.0,265.25,5870.0,5964.5,5852.0,5954.0,274961.0,49633.0,47690.0,47970.0,47530.0,47960.0,583152.0,94932.0,0,0,0
2019-09-17,260.95,261.7,259.6,261.55,5821.0,5870.5,5783.0,5857.5,269985.0,38781.0,47370.0,47630.0,47240.0,47630.0,576634.0,40826.0,0,0,0
2019-09-18,259.55,260.15,258.0,259.5,5814.0,5849.0,5776.0,5818.5,262414.0,50534.0,47240.0,47440.0,47050.0,47190.0,586584.0,44370.0,1,0,1
2019-09-19,259.1,259.8,259.0,259.0,5788.0,5823.0,5780.0,5792.0,265984.0,29451.0,47120.0,47210.0,47050.0,47140.0,593524.0,39564.0,1,0,0
2019-09-20,259.0,261.15,256.95,259.3,5798.0,5841.0,5749.0,5790.0,265773.0,24982.0,47120.0,47200.0,47050.0,47140.0,588216.0,29824.0,0,1,0
2019-09-23,259.45,259.05,256.0,257.6,5778.0,5798.0,5718.0,5776.0,268938.0,40860.0,47030.0,47160.0,46880.0,47100.0,580538.0,45522.0,1,1,0
2019-09-24,258.95,260.6,258.55,260.5,5780.0,5815.0,5758.5,5805.5,266101.0,32437.0,47120.0,47240.0,46880.0,46880.0,569518.0,48942.0,0,0,1
2019-09-25,259.5,259.55,257.55,258.7,5787.0,5795.0,5742.5,5777.0,265875.0,37109.0,47050.0,47180.0,46950.0,47170.0,567136.0,48942.0,1,1,0
2019-09-26,256.0,259.8,257.85,259.8,5722.0,5803.5,5719.0,5789.0,266033.0,33616.0,47120.0,47280.0,46920.0,46990.0,552206.0,60214.0,0,0,1
2019-09-27,259.75,261.3,257.05,257.7,5767.0,5792.0,5711.0,5718.0,264142.0,33553.0,46860.0,47120.0,46660.0,47110.0,545044.0,77248.0,1,1,0
2019-09-30,257.85,261.85,257.25,259.8,5725.0,5804.5,5708.0,5770.0,259284.0,39169.0,47130.0,47350.0,46870.0,46990.0,535188.0,87600.0,0,0,1
2019-10-01,256.05,257.7,251.5,257.4,5686.0,5719.5,5588.0,5712.0,266737.0,63238.0,44240.93117269556,44414.29204914504,43565.83522494526,44430.545351103334,534827.8412037486,80899.59014494889,0,0,0
2019-10-02,257.05,258.55,254.75,256.5,5678.0,5731.0,5648.0,5698.5,266016.0,55014.0,44178.68575423239,44503.59432356853,44033.6144149053,44325.53618404453,534814.6802501653,78450.51839694816,1,0,0
2019-10-03,255.35,258.2,253.85,256.6,5662.0,5715.0,5625.5,5698.5,266642.0,40716.0,44054.19491730606,44379.347680892366,43858.197218670284,44325.53618404453,534814.1993214721,77842.79692920091,0,0,0
2019-10-04,256.25,256.6,253.0,255.35,5643.0,5679.5,5606.5,5658.0,266300.0,33847.0,43906.36204845604,44103.67544245463,43710.067141849606,44010.508682868116,534814.1817473345,77383.00609097905,1,0,0
2019-10-07,257.7,258.95,255.25,255.7,5722.0,5727.0,5650.0,5668.5,265308.0,28295.0,44521.0355557798,44472.532662899495,44049.20705457064,44092.182479469404,534814.1811051389,75928.57884248508,1,1,1
2019-10-08,256.85,260.15,256.15,257.3,5675.5,5758.0,5674.0,5703.5,267343.0,55623.0,46920.0,47000.0,46800.0,46800.0,544922.0,64614.0,0,0,1
2019-10-09,256.8,257.95,256.05,256.7,5684.0,5710.5,5671.5,5683.5,268698.0,36929.0,46670.0,46790.0,46530.0,46730.0,557468.0,90554.0,1,1,0
2019-10-10,261.35,262.0,254.75,256.9,5781.0,5790.0,5665.0,5671.5,271771.0,47520.0,46600.0,46720.0,46500.0,46560.0,571010.0,89330.0,1,1,1
2019-10-11,262.8,263.85,260.6,261.1,5796.0,5825.0,5764.5,5773.5,276259.0,49206.0,46920.0,47070.0,46700.0,46830.0,548946.0,137142.0,1,1,1
2019-10-14,263.4,263.45,259.4,262.75,5818.0,5822.0,5742.0,5804.5,273504.0,43156.0,47050.0,47210.0,46920.0,47000.0,551630.0,154220.0,1,1,1
2019-10-15,261.4,264.15,260.6,263.2,5773.0,5820.0,5766.0,5820.0,269601.0,43341.0,46940.0,47060.0,46730.0,46800.0,559320.0,118430.0,0,0,1
2019-10-16,258.95,261.3,257.3,261.25,5730.0,5773.0,5696.0,5772.5,268579.0,49612.0,46910.0,47020.0,46780.0,46910.0,550042.0,23922.0,0,0,1
2019-10-17,259.75,261.75,257.7,258.7,5739.0,5787.5,5705.0,5721.0,271107.0,37687.0,46660.0,46740.0,46570.0,46620.0,567790.0,31492.0,1,1,1
2019-10-18,263.6,264.6,258.5,260.0,5806.0,5827.0,5722.0,5747.0,273786.0,47546.0,46740.0,46960.0,46600.0,46770.0,571390.0,34972.0,1,1,0
2019-10-21,264.65,266.0,263.05,263.95,5828.0,5868.5,5808.0,5814.5,275068.0,36188.0,47100.0,47200.0,46980.0,47070.0,547718.0,51938.0,1,1,1
2019-10-22,263.3,265.05,262.95,264.5,5818.0,5849.0,5807.5,5838.0,277092.0,32094.0,47160.0,47230.0,47080.0,47210.0,540480.0,29374.0,0,0,0
2019-10-23,267.15,267.45,261.45,263.55,5881.0,5896.0,5780.0,5815.0,278447.0,45309.0,47080.0,47230.0,46970.0,47150.0,540314.0,37544.0,1,1,0
2019-10-24,266.8,267.95,265.9,266.9,5880.0,5908.0,5865.5,5884.5,278540.0,37638.0,47330.0,47510.0,47050.0,47050.0,542724.0,61166.0,0,0,1
2019-10-25,267.55,269.05,265.9,266.65,5925.0,5935.0,5862.0,5877.5,279798.0,33747.0,47400.0,47610.0,47300.0,47510.0,541408.0,42464.0,1,1,0
2019-10-28,268.3,268.9,267.35,268.5,5908.0,5927.0,5893.0,5911.5,280575.0,25366.0,47530.0,47700.0,47370.0,47460.0,541716.0,56262.0,0,0,1
2019-10-29,269.15,269.7,267.25,268.2,5927.5,5941.5,5892.5,5916.0,281025.0,34797.0,47480.0,47640.0,47390.0,47540.0,539880.0,51432.0,1,1,0
2019-10-30,268.6,269.55,266.05,269.2,5908.0,5933.0,5863.0,5929.0,275751.0,31532.0,47560.0,47660.0,47450.0,47520.0,545328.0,58626.0,0,0,1
2019-10-31,263.8,268.75,262.8,268.1,5797.0,5915.0,5796.85,5899.0,274383.0,51534.0,47430.0,47640.0,47330.0,47550.0,535080.0,70298.0,0,0,0
2019-11-01,265.3,266.4,263.15,263.7,5850.0,5867.5,5808.5,5811.0,269282.0,37142.0,47100.0,47300.0,46880.0,47160.0,537948.0,108852.0,1,1,0
2019-11-04,267.1,267.7,265.35,266.25,5877.0,5899.0,5853.5,5862.5,270047.0,27034.0,47110.0,47190.0,47030.0,47100.0,539682.0,54196.0,1,1,1
2019-11-05,270.05,271.55,266.3,266.55,5940.0,5978.0,5876.5,5881.0,275862.0,39027.0,47270.0,47360.0,47110.0,47170.0,543802.0,70614.0,1,1,1
2019-11-06,266.5,270.15,266.05,269.95,5907.0,5943.5,5869.0,5939.5,275921.0,29031.0,47460.0,47720.0,47260.0,47360.0,542126.0,100352.0,0,0,1
2019-11-07,272.75,273.0,266.55,267.05,5974.0,6011.0,5884.0,5885.0,279660.0,42462.0,47270.0,47420.0,47160.0,47380.0,538240.0,78404.0,1,1,0
2019-11-08,268.2,272.15,267.65,271.2,5923.0,5985.0,5905.0,5985.0,279610.0,14353.0,47450.0,47620.0,47330.0,47450.0,529086.0,123526.0,0,0,1
2019-11-11,266.4,269.0,265.6,268.3,5878.5,5924.0,5862.5,5923.5,280240.0,24991.0,47260.0,47450.0,47150.0,47440.0,519044.0,107900.0,0,0,0
2019-11-12,264.55,268.35,264.2,266.3,5869.0,5923.0,5842.0,5882.0,283316.0,33858.0,47210.0,47330.0,47120.0,47120.0,522540.0,103628.0,0,0,1
2019-11-13,263.95,265.15,263.3,264.65,5835.0,5864.0,5827.0,5854.5,284406.0,29884.0,47040.0,47120.0,46970.0,47060.0,533118.0,117050.0,0,0,0
2019-11-14,262.15,265.8,261.3,263.75,5812.0,5877.5,5800.0,5838.0,286242.0,37394.0,46980.0,47080.0,46850.0,46980.0,534572.0,118708.0,0,0,1
2019-11-15,263.8,264.3,262.25,262.5,5849.0,5857.0,5818.0,5824.0,287072.0,30336.0,46870.0,47060.0,46700.0,47050.0,539868.0,122646.0,1,1,0
2019-11-18,262.0,264.85,261.4,263.7,5830.0,5866.5,5808.0,5846.5,284834.0,28441.0,46960.0,47090.0,46810.0,46980.0,534998.0,18950.0,0,0,0
2019-11-19,265.65,266.25,261.65,261.95,5875.0,5894.0,5814.5,5814.5,274490.0,43527.0,46920.0,47050.0,46830.0,47020.0,542674.0,22944.0,1,1,0
2019-11-20,264.95,266.6,264.1,265.4,5875.0,5905.5,5850.5,5877.0,276628.0,25429.0,47170.0,47270.0,46960.0,46970.0,538580.0,36864.0,0,0,1
2019-11-21,262.35,265.1,262.1,264.8,5829.0,5860.0,5814.0,5856.0,278174.0,29921.0,47140.0,47280.0,47040.0,47210.0,529316.0,26556.0,0,0,0
2019-11-22,264.8,265.25,261.55,262.55,5855.0,5873.5,5812.5,5826.5,277589.0,28816.0,46960.0,47070.0,46900.0,47020.0,539200.0,34074.0,1,1,0
2019-11-25,264.75,267.0,263.65,264.55,5868.0,5917.0,5847.5,5865.5,277225.0,29700.0,47130.0,47230.0,47010.0,47040.0,533112.0,37804.0,1,1,1
2019-11-26,267.75,267.9,263.55,264.5,5924.0,5946.5,5855.0,5878.0,277793.0,41116.0,47150.0,47280.0,47060.0,47220.0,528344.0,32744.0,1,1,0
2019-11-27,267.45,269.05,266.45,267.55,5945.0,5968.0,5915.0,5935.0,282245.0,37703.0,47340.0,47470.0,47170.0,47220.0,534960.0,53950.0,0,1,1
2019-11-28,266.16907294241474,268.076028372227,265.8485575732885,268.030980449339,5892.0,5935.5,5888.0,5935.5,282992.0,19320.0,47460.0,47580.0,47360.0,47530.0,530614.0,41414.0,0,0,0
2019-11-29,264.2,268.0,263.45,267.85,5864.0,5904.0,5858.0,5892.5,279477.0,24109.0,47360.0,47450.0,47270.0,47350.0,516734.0,43430.0,0,0,1
2019-12-02,263.25,265.8,262.95,264.25,5883.0,5908.5,5852.0,5886.0,281665.0,38733.0,47330.0,47480.0,47150.0,47350.0,514604.0,70030.0,0,0,0
2019-12-03,260.8,263.6,260.5,263.25,5815.0,5870.0,5806.0,5866.5,283580.0,47556.0,47190.0,47320.0,47120.0,47320.0,512886.0,74768.0,0,0,0
2019-12-04,264.4,265.0,261.05,261.5,5885.0,5891.5,5810.5,5817.0,285727.0,36339.0,47070.0,47200.0,46990.0,47020.0,525524.0,77930.0,1,1,1
2019-12-05,264.85,266.0,264.05,264.05,5888.0,5912.0,5864.5,5877.0,286573.0,19973.0,47240.0,47370.0,47100.0,47100.0,518992.0,67394.0,1,1,1
2019-12-06,271.1,273.65,265.3,266.65,5990.0,6027.0,5891.0,5894.5,290820.0,47383.0,47370.0,47460.0,47270.0,47320.0,517688.0,65864.0,1,1,1
2019-12-09,274.65,274.8,271.3,271.65,6075.0,6084.5,5997.0,6019.0,294460.0,49915.0,48030.0,48470.0,47340.0,47360.0,583740.0,291252.0,1,1,1
2019-12-10,275.55,275.7,274.6,275.0,6100.0,6102.0,6057.0,6070.0,299020.0,38564.0,48580.0,48800.0,48290.0,48350.0,614032.0,256536.0,1,1,1
2019-12-11,278.25,279.0,274.9,275.0,6156.0,6158.0,6078.0,6086.0,302112.0,37101.0,48800.0,49060.0,48590.0,48750.0,630074.0,220182.0,1,1,1
2019-12-12,278.95,280.75,276.05,278.4,6156.0,6174.0,6089.5,6147.5,305073.0,50592.0,49160.0,49360.0,48950.0,48980.0,620532.0,221996.0,1,1,1
2019-12-13,278.05,282.0,276.2,281.5,6130.0,6216.0,6096.0,6189.0,306633.0,47469.0,49040.0,49380.0,48800.0,49000.0,612422.0,270158.0,0,0,1
2019-12-16,282.05,282.05,279.65,279.65,6199.0,6206.5,6128.0,6140.5,302791.0,26853.0,48950.0,49210.0,48690.0,49040.0,614432.0,273326.0,1,1,0
2019-12-17,281.95,282.25,281.2,281.45,6200.0,6223.0,6175.5,6187.0,299844.0,35754.0,49370.0,49570.0,49220.0,49290.0,620142.0,70238.0,1,1,1
2019-12-18,281.7,281.9,279.7,280.4,6174.5,6194.0,6138.0,6182.5,302120.0,38469.0,49240.0,49420.0,49100.0,49370.0,613602.0,42382.0,1,0,0
2019-12-19,283.15,283.1,281.6,282.0,6215.0,6220.0,6165.5,6186.0,303917.0,24567.0,49130.0,49270.0,48960.0,49210.0,612674.0,46194.0,1,1,0
2019-12-20,281.1,283.15,280.3,283.15,6175.0,6235.5,6166.5,6214.0,302852.0,22631.0,49370.0,49680.0,49060.0,49200.0,607336.0,77430.0,0,0,1
2019-12-23,281.7,282.35,280.5,280.5,6190.0,6193.0,6155.0,6172.5,304339.0,18756.0,49150.0,49280.0,49010.0,49200.0,611394.0,52516.0,1,1,0
2019-12-24,283.85,284.0,281.8,282.0,6215.0,6235.0,6175.5,6179.5,306713.0,20195.0,49410.0,49760.0,49100.0,49250.0,637316.0,86208.0,1,1,1
2019-12-25,288.67178305219727,290.1289395632606,287.06558322629087,288.5671762796114,6390.488210024493,6424.1110780629715,6358.277467557065,6390.636390712305,306748.8967405052,25579.284483596308,49650.0,49820.0,49500.0,49640.0,645102.0,62398.0,1,0,1
2019-12-26,286.45,286.7,285.45,285.45,6341.303359845591,6348.186598872754,6322.493566508256,6321.603105549452,306749.4395273539,26511.440308115187,49730.0,50020.0,49550.0,49770.0,654358.0,83536.0,1,1,0
2019-12-27,283.65,285.5,282.0,285.5,6214.0,6266.5,6195.0,6250.0,307056.0,27234.0,49810.0,49930.0,49710.0,49760.0,666656.0,70588.0,0,0,1
2019-12-30,283.35,283.8,281.9,282.55,6219.0,6249.0,6208.0,6217.5,308228.0,24877.0,49570.0,49750.0,49350.0,49750.0,653268.0,110766.0,1,1,0
2019-12-31,279.7,282.2,279.6,282.05,6174.0,6213.5,6164.5,6209.5,308771.0,19956.0,49420.0,49620.0,49270.0,49530.0,629604.0,92222.0,0,0,0
2020-01-02,282.5,282.95,279.4,280.35,6188.0,6233.0,6161.0,6188.5,310473.0,36757.0,49390.0,49490.0,49290.0,49290.0,311300.0,36142.0,1,0,1
2020-01-03,278.7,282.55,275.95,282.5,6129.5,6209.0,6088.5,6206.0,310830.0,43812.0,49070.0,49250.0,48870.0,49220.0,293581.0,81773.0,0,0,0
2020-01-06,279.0,279.55,276.45,276.5,6138.5,6162.0,6100.5,6124.0,309864.0,37989.0,48810.0,49010.0,48560.0,48580.0,293494.0,85974.0,1,1,1
2020-01-07,279.35,280.4,278.0,278.9,6149.0,6180.0,6135.0,6148.5,310259.0,31271.0,48880.0,49020.0,48710.0,48710.0,296486.0,57599.0,1,1,1
2020-01-08,281.2,281.4,276.3,279.55,6178.0,6200.0,6115.0,6122.5,308098.0,33311.0,48810.0,48980.0,48640.0,48860.0,296775.0,82785.0,1,1,0
2020-01-09,280.2,281.9,279.55,280.8,6180.0,6213.5,6161.5,6195.0,309782.0,25927.0,48980.0,49170.0,48830.0,48910.0,300895.0,78060.0,0,0,1
2020-01-10,281.35,283.6,279.55,280.0,6198.0,6243.5,6163.5,6168.0,312235.0,32381.0,48940.0,49050.0,48850.0,48910.0,303893.0,48262.0,1,1,1
2020-01-13,286.1,286.4,280.55,280.55,6290.0,6298.5,6191.5,6202.0,315085.0,44557.0,48920.0,49230.0,48710.0,48890.0,301120.0,84452.0,1,1,1
2020-01-14,287.35,287.45,284.95,285.6,6302.0,6321.0,6271.0,6292.0,319280.0,33047.0,49180.0,49380.0,48820.0,48850.0,306490.0,99744.0,1,1,1
2020-01-15,286.6,287.05,283.65,287.0,6287.0,6309.5,6246.0,6298.0,321074.0,33683.0,49370.0,49610.0,49180.0,49300.0,304520.0,78508.0,0,0,1
2020-01-16,284.7,288.6,284.15,286.25,6277.5,6343.0,6258.0,6300.0,321281.0,42076.0,49350.0,49480.0,49250.0,49350.0,298950.0,14621.0,0,0,1
2020-01-17,284.55,287.55,284.15,285.2,6273.0,6324.0,6257.5,6279.0,324030.0,25238.0,49410.0,49640.0,49220.0,49510.0,296234.0,22620.0,0,0,0
2020-01-20,282.74817168136013,284.4031253744273,282.0577342323935,283.1135088749272,6259.0,6297.0,6247.0,6269.5,324580.0,16034.0,49200.0,49440.0,49070.0,49360.0,293883.0,20171.0,0,0,0
2020-01-21,279.35,286.1,279.0,284.7,6160.0,6262.0,6145.5,6262.0,326192.0,44350.0,48750.0,49160.0,48410.0,49120.0,283424.0,34419.0,0,0,0
2020-01-22,276.5,280.5,276.35,278.8,6106.0,6178.0,6095.5,6151.5,324650.0,40746.0,48590.0,48760.0,48390.0,48550.0,277051.0,28583.0,0,0,1
2020-01-23,272.6,277.25,271.1,276.8,5987.0,6116.0,5981.0,6106.0,327443.0,54033.0,48250.0,48500.0,48050.0,48460.0,270950.0,29564.0,0,0,0
2020-01-24,268.4,273.6,267.75,273.1,5926.0,6020.0,5910.5,6018.5,328039.0,41424.0,46108.29372659055,46747.799306906745,46080.14837098049,46814.64236617917,270727.0567353967,34997.21337837321,0,0,0
2020-01-27,259.65,267.3,259.15,266.75,5743.0,5850.0,5726.0,5836.0,326534.0,50651.0,44684.42977924562,45427.67872847251,44641.72736185336,45395.073996680505,270718.90992352454,34857.31692554913,0,0,0
2020-01-28,257.95,260.85,257.75,259.35,5703.0,5762.5,5690.5,5739.0,326621.0,44905.0,44373.202686929784,44748.20490133723,44364.95800779366,44640.56368522094,270718.61222202727,34908.6303135761,0,0,0
2020-01-29,255.4,260.65,255.3,258.8,5641.0,5757.0,5641.0,5707.0,326534.0,38902.0,43890.80069384025,44705.4951179173,43979.04017607663,44391.65306700748,270718.6013433937,32934.0334231082,0,0,0
2020-01-30,252.4,256.65,251.6,256.2,5587.5,5664.0,5565.0,5651.5,325858.0,48453.0,43474.53445786782,43983.311507362094,43386.51986879391,43959.948713543505,270718.60094586574,33529.798027077064,0,0,0
2020-01-31,251.7,256.35,250.35,254.55,5567.0,5663.0,5533.5,5626.0,319947.0,47434.0,43315.030573055956,43975.54609219484,43140.93579406489,43761.59806465465,270718.60093133926,33424.551817269676,0,0,0
2020-02-03,250.7,256.35,248.75,249.0,5525.0,5668.0,5523.0,5596.0,319200.0,62825.0,45130.0,45350.0,44870.0,44870.0,269483.0,59247.0,1,0,1
2020-02-04,254.2,257.25,250.15,250.55,5618.0,5691.0,5569.5,5569.5,318012.0,70230.0,45210.0,45400.0,44830.0,44850.0,289972.0,50997.0,1,1,1
2020-02-05,257.45,260.55,254.25,254.7,5722.0,5769.0,5633.0,5633.0,316766.0,60361.0,45540.0,45780.0,45140.0,45200.0,306090.0,49349.0,1,1,1
2020-02-06,259.3,262.25,257.65,258.25,5735.0,5813.5,5710.0,5732.0,317624.0,48125.0,46070.0,46330.0,45750.0,45750.0,312172.0,47408.0,1,1,1
2020-02-07,255.3,259.9,254.55,259.4,5663.0,5758.0,5647.0,5743.0,322391.0,39747.0,45850.0,46050.0,45720.0,45960.0,315410.0,41451.0,0,0,0
